layer_order,mlp_layers,mlp_solver,logistic_regressions,svc_kernel,xgb_estimators,rf_estimators,early_stopping_iterations,positions,mean_accuracy,max_accuracy,min_accuracy,std_accuracy,max_false_negative,max_false_positive,max_true_negative,max_true_positive,mean_false_negative,mean_false_positive,mean_true_negative,mean_true_positive,min_false_negative,min_false_positive,min_true_negative,min_true_positive,neg_max_f1,neg_max_precision,neg_max_recall,neg_mean_f1,neg_mean_precision,neg_mean_recall,neg_min_f1,neg_min_precision,neg_min_recall,neg_std_f1,neg_std_precision,neg_std_recall,pos_max_f1,pos_max_precision,pos_max_recall,pos_mean_f1,pos_mean_precision,pos_mean_recall,pos_min_f1,pos_min_precision,pos_min_recall,pos_std_f1,pos_std_precision,pos_std_recall,std_false_negative,std_false_positive,std_true_negative,std_true_positive
logit1=>logit1=>logit3=>mlp=>svc,"[[132, 60]]",['lbfgs'],"(2, 0)",['rbf'],,[],2,"[1, 1, 5, 0, 4]",0.6793785310734463,0.7062146892655368,0.6497175141242938,0.026910393902906317,40,25,94,37,36.25,20.5,87.0,33.25,34,17,82,31,0.7833333333333333,0.7286821705426356,0.8468468468468469,0.753637832214342,0.7055311983733639,0.8090348165971326,0.7256637168141593,0.6721311475409836,0.7706422018348624,0.024492377409936997,0.021972381566305568,0.03071843167412166,0.5873015873015874,0.6727272727272727,0.5211267605633803,0.5396965591060986,0.619991028708134,0.47836669001875387,0.5119999999999999,0.5614035087719298,0.4520547945205479,0.030125194489399237,0.04266460729536928,0.025770176008571944,2.277608394786075,3.2015621187164243,4.58257569495584,2.277608394786075
logit3=>logit1=>logit1=>rf=>rf=>mlp,"[[81, 131, 99]]",['adam'],"(2, 0)",[],[],"[103, 94]",2,"[5, 1, 1, 6, 6, 0]",0.713276836158192,0.7457627118644068,0.6666666666666666,0.029458550303127426,34,25,100,32,32.25,18.5,97.0,29.25,29,11,92,26,0.8163265306122449,0.7734375,0.9009009009009009,0.7925904480390824,0.750450717842818,0.8409536462633809,0.757201646090535,0.7301587301587301,0.7863247863247863,0.02182089791814015,0.015490791744419469,0.04301500949606032,0.5871559633027523,0.7441860465116279,0.5,0.5353346793713767,0.6179192607275468,0.47508116883116885,0.46846846846846846,0.5098039215686274,0.43333333333333335,0.04717616878208298,0.0928493320033887,0.025045447787814645,2.0463381929681126,5.408326913195984,3.082207001484488,2.7726341266023544
logit1=>logit1=>logit3,,,"(2, 0)",,,,2,"[1, 1, 5]",0.6963276836158192,0.7457627118644068,0.632768361581921,0.04178022445691818,37,31,100,34,34.0,19.75,91.0,32.25,31,8,80,31,0.8163265306122448,0.7559055118110236,0.9259259259259259,0.770682708345046,0.7272245951212605,0.8221921762208958,0.7111111111111111,0.7017543859649122,0.7207207207207207,0.03944849755213591,0.019452471262893237,0.07320565140224915,0.5871559633027522,0.8,0.5,0.5474242378343043,0.6365295815295815,0.4871541501976285,0.49612403100775193,0.5079365079365079,0.463768115942029,0.03270129804420185,0.10472418987084121,0.014851383817648873,2.1213203435596424,8.166241485530538,7.681145747868608,1.0897247358851685
rf=>logit3=>mlp=>logit2=>rf=>mlp=>svc,"[[57, 126], [103, 39]]","['lbfgs', 'sgd']","(0, 1)",['rbf'],,"[30, 45]",2,"[6, 5, 0, 3, 6, 0, 4]",0.6963276836158192,0.7570621468926554,0.6271186440677966,0.04766818370250341,47,28,95,42,33.25,20.5,90.75,32.5,25,17,83,18,0.8105726872246696,0.7863247863247863,0.8482142857142857,0.7720205849335806,0.7351364370895621,0.8156707031707031,0.7380952380952381,0.6642857142857143,0.7477477477477478,0.03005134315499669,0.04429682455870619,0.03973821093403169,0.6614173228346456,0.7,0.6268656716417911,0.5378798959586849,0.6038263216834645,0.49296350415753404,0.35294117647058826,0.4864864864864865,0.27692307692307694,0.11341506160092342,0.08097830492975785,0.1336586557596664,8.437268515343103,4.387482193696061,4.602988159880492,9.096702699330127
logit3=>svc=>svc=>rf,[],[],"(0, 0)","['linear', 'rbf']",,[28],1,"[5, 4, 4, 6]",0.672316384180791,0.711864406779661,0.6271186440677966,0.03016123800008845,36,30,95,34,34.5,23.5,87.25,31.75,32,16,77,29,0.7883817427385893,0.7310924369747899,0.8558558558558559,0.7494827542484365,0.7158193992368901,0.7871819788392549,0.7,0.6814159292035398,0.719626168224299,0.031711004322978645,0.020358286504915054,0.04866738181253452,0.5486725663716814,0.6595744680851063,0.5076923076923077,0.523180154698126,0.5793705732546983,0.4790571407758908,0.5,0.53125,0.453125,0.020086818534397692,0.04828681679496427,0.020151793288124144,1.5,5.024937810560445,6.5717197140474575,1.920286436967152
mlp=>logit1=>logit2=>logit3=>logit1,"[[26, 114]]",['lbfgs'],"(2, 1)",[],,,3,"[0, 1, 3, 5, 1]",0.6822033898305084,0.7005649717514124,0.6497175141242938,0.019723502886679293,42,23,95,31,35.5,20.75,92.25,28.5,30,18,90,25,0.7818930041152264,0.76,0.8363636363636363,0.7663676418429836,0.7226817279942279,0.8166619360419538,0.7438016528925621,0.6818181818181818,0.8050847457627118,0.014104957837624344,0.02799038619761799,0.012424901132527562,0.5344827586206897,0.6326530612244898,0.4915254237288136,0.5030514455990862,0.5786320938631864,0.44691594489216546,0.4464285714285715,0.5555555555555556,0.373134328358209,0.0339334793895507,0.031580686578227414,0.044334088698714975,4.330127018922194,1.920286436967152,1.7853571071357126,2.179449471770337
xgb=>xgb=>logit3,,,"(0, 0)",,"[67, 79]",,1,"[2, 2, 5]",0.7146892655367232,0.7231638418079096,0.7005649717514124,0.009368996582924864,34,28,103,38,30.25,20.25,93.5,33.0,25,15,87,25,0.807843137254902,0.7767857142857143,0.8728813559322034,0.7865934638611325,0.7559621567605144,0.8216539025750866,0.7665198237885462,0.7333333333333333,0.7565217391304347,0.016455277179712815,0.015796489559470828,0.041950613222554174,0.5984251968503936,0.6666666666666666,0.5967741935483871,0.5631311371677896,0.6220871040723982,0.5198722955557291,0.505050505050505,0.5692307692307692,0.423728813559322,0.03539625270037697,0.03470729630007719,0.06264939399318158,3.344772040064913,4.763139720814412,6.5,5.1478150704935
logit1=>logit3,,,"(1, 0)",[],,,3,"[1, 5]",0.6836158192090396,0.711864406779661,0.6440677966101694,0.027388021793312615,45,23,97,35,39.5,16.5,91.0,30.0,34,6,82,24,0.7918367346938775,0.7258064516129032,0.941747572815534,0.7640736990674706,0.6974978536459449,0.8473416551086455,0.7224669603524229,0.6721311475409836,0.780952380952381,0.025715252833060576,0.02111549537124485,0.05855014769195042,0.5737704918032787,0.8285714285714286,0.5072463768115942,0.5156619450249147,0.6572266259409744,0.43113377352507787,0.45283018867924524,0.5581395348837209,0.38095238095238093,0.043967170979695186,0.10591701181028139,0.05007094909731189,3.905124837953327,6.34428877022476,5.787918451395113,4.06201920231798
mlp=>mlp=>logit3,"[[123, 65, 145], [106, 56]]","['lbfgs', 'lbfgs']","(0, 0)",,[],,3,"[0, 0, 5]",0.6864406779661018,0.711864406779661,0.672316384180791,0.01622757809756504,40,29,96,33,34.5,21.0,91.0,30.5,29,15,86,28,0.7901234567901234,0.7521367521367521,0.8623853211009175,0.7659372118309316,0.7256833421871746,0.8132309081729652,0.7478260869565216,0.7014925373134329,0.7521367521367521,0.017052278801480643,0.022685491399833852,0.04262968938216044,0.5405405405405405,0.6511627906976745,0.5166666666666667,0.5234924440569602,0.5982073643410852,0.47072067957617825,0.5045045045045045,0.5166666666666667,0.4117647058823529,0.013915879249774474,0.05043367284363699,0.03766169706737519,4.031128874149275,5.244044240850758,4.123105625617661,1.8027756377319946
mlp=>mlp=>logit3,"[[88, 6, 90], [130, 148]]","['lbfgs', 'lbfgs']","(0, 0)",,[],[],1,"[0, 0, 5]",0.6892655367231638,0.7175141242937854,0.6666666666666666,0.019159124246116613,40,30,94,39,31.0,24.0,88.25,33.75,24,19,81,31,0.7899159663865546,0.7931034482758621,0.819047619047619,0.7618349955175096,0.7407572376843123,0.7869983386376829,0.7397260273972601,0.6825396825396826,0.7540983606557377,0.020626980143805776,0.04568011539937608,0.025600850769950688,0.5777777777777778,0.6274509803921569,0.5636363636363636,0.5503878142229698,0.5859952587592414,0.5249368686868686,0.5203252032520325,0.5081967213114754,0.4444444444444444,0.023728003103271677,0.04710221572102963,0.04712941746253742,6.123724356957945,3.9370039370059056,5.11737237261468,3.112474899497183
rf=>svc=>svc=>logit3=>logit1,,,"(1, 0)","['poly', 'poly']",[],[47],2,"[6, 4, 4, 5, 1]",0.7005649717514124,0.7344632768361582,0.655367231638418,0.0348271977568869,54,17,111,30,43.75,9.25,103.75,20.25,30,6,98,14,0.8252788104089219,0.7692307692307693,0.9464285714285714,0.7964363533038559,0.7060565461882916,0.9187851813911135,0.7626459143968872,0.6447368421052632,0.8547008547008547,0.02355563971197449,0.048860045294673235,0.03728907577101045,0.5607476635514019,0.7307692307692307,0.5,0.42708806810131317,0.697266775777414,0.321854628422425,0.32941176470588235,0.6382978723404256,0.2153846153846154,0.08794207497402641,0.035791116430075466,0.10981206315132142,9.496709956611289,4.493050188902857,5.11737237261468,5.931905258852336
logit3,,,"(0, 0)",[],,[],2,[5],0.6850282485875706,0.7005649717514124,0.6610169491525424,0.016652296783264957,41,29,100,37,33.5,22.25,94.75,26.5,27,16,87,20,0.7888446215139442,0.7857142857142857,0.8620689655172413,0.7724180307524044,0.7395122244921687,0.8112338690139707,0.7560975609756099,0.7092198581560284,0.7622950819672131,0.012293572743107608,0.031060738069586383,0.037582391497747024,0.5826771653543307,0.6727272727272727,0.5138888888888888,0.48123240925581934,0.5428272738483615,0.43972265212019307,0.41237113402061853,0.4528301886792453,0.32786885245901637,0.06403894480536243,0.08352475222040061,0.07019260605775605,5.172040216394301,5.402545696243577,5.2141634036535525,6.34428877022476
logit1=>logit1=>mlp=>logit3=>mlp,"[[70, 45], [39]]","['adam', 'sgd']","(2, 0)",,,,1,"[1, 1, 0, 5, 0]",0.6935028248587571,0.7175141242937854,0.6779661016949152,0.014610283097159072,44,19,102,31,38.0,16.25,96.25,26.5,36,13,89,24,0.8031496062992126,0.7391304347826086,0.8793103448275862,0.7797002110141068,0.7167298444920631,0.8560622026844797,0.7574468085106383,0.6691729323308271,0.8347826086956521,0.01621804085246032,0.027785568731992602,0.020035673596419116,0.5210084033613445,0.7045454545454546,0.41935483870967744,0.49325228231207185,0.6203721020581485,0.4106310594041953,0.4660194174757281,0.5581395348837209,0.4,0.020065081225597886,0.05744321286900445,0.007018868302739406,3.4641016151377544,2.7726341266023544,4.710360920354193,2.692582403567252
logit3=>xgb=>logit1,[],[],"(1, 0)",,[118],,3,"[5, 2, 1]",0.6709039548022598,0.711864406779661,0.632768361581921,0.028071478692587255,38,27,99,38,34.75,23.5,88.75,30.0,30,21,80,25,0.7951807228915662,0.7674418604651163,0.825,0.7520112727841106,0.7178863631948087,0.7897883914331283,0.7280334728033472,0.696,0.7619047619047619,0.026936071787556644,0.028844873379113962,0.027834891394442444,0.562962962962963,0.6031746031746031,0.5277777777777778,0.505126465553879,0.5586697820153702,0.46151214478983527,0.43478260869565216,0.4807692307692308,0.3968253968253968,0.045794159870415414,0.0472704058226375,0.04720370035443249,3.112474899497183,2.598076211353316,6.796138609534093,4.949747468305833
xgb=>svc=>rf=>logit3,,,"(0, 0)",['rbf'],[28],[18],2,"[2, 4, 6, 5]",0.6765536723163842,0.7175141242937854,0.6440677966101694,0.02661220858957175,50,28,98,29,39.5,17.75,92.75,27.0,22,12,89,25,0.7967479674796747,0.8166666666666667,0.883495145631068,0.7640067821794867,0.7050254835639829,0.8429149452136316,0.7385892116182573,0.6402877697841727,0.7777777777777778,0.020901872022178514,0.0672030542712659,0.04121152336420229,0.5370370370370371,0.7073170731707317,0.5686274509803921,0.48564458389011583,0.613844772168652,0.41816013874837404,0.4424778761061947,0.5087719298245614,0.3333333333333333,0.03734812760043221,0.07544988024371735,0.08954914099889331,10.594810050208546,6.339361166552983,3.344772040064913,2.0
logit3=>mlp=>mlp,"[[127, 106, 110], [68]]","['lbfgs', 'lbfgs']","(0, 0)",,[],,2,"[5, 0, 0]",0.6624293785310735,0.6892655367231638,0.6271186440677966,0.025384464344083937,43,26,92,35,35.25,24.5,87.0,30.25,30,23,84,26,0.7666666666666666,0.7540983606557377,0.7909090909090909,0.7443164399592817,0.7123133244076318,0.7803108771329111,0.7203389830508474,0.6640625,0.7636363636363637,0.019414408808637935,0.033831953598075046,0.010440606793985402,0.5599999999999999,0.603448275862069,0.5223880597014925,0.5023624739815641,0.5512982242888906,0.46335291119934596,0.4406779661016949,0.5272727272727272,0.37681159420289856,0.04234892361508263,0.03074123667739454,0.054241779982653365,4.968651728587948,1.5,3.082207001484488,3.2691742076555053
logit1=>logit1=>logit3,,,"(2, 0)",,,,2,"[1, 1, 5]",0.6807909604519775,0.7062146892655368,0.6440677966101694,0.022774739401973335,47,16,90,35,42.5,14.0,89.75,30.75,37,10,89,24,0.7758620689655171,0.7086614173228346,0.898989898989899,0.7608157929917787,0.679199432283287,0.8655830542622995,0.7407407407407407,0.656934306569343,0.8490566037735849,0.012676820087514617,0.02031355023116877,0.019567924616831267,0.5737704918032787,0.7674418604651163,0.4861111111111111,0.519270299625954,0.6853387259858443,0.4194429396894186,0.4324324324324324,0.6,0.3380281690140845,0.05299661674688299,0.05993563635411469,0.0529379496001649,3.840572873934304,2.345207879911715,0.4330127018922193,4.14578098794425
logit2=>mlp=>xgb=>mlp=>logit3=>svc,"[[5, 145, 37], [130]]","['adam', 'sgd']","(0, 1)",['rbf'],[35],[],3,"[3, 0, 2, 0, 5, 4]",0.7132768361581922,0.768361581920904,0.6440677966101694,0.045615127858630374,44,21,99,37,34.5,16.25,95.0,31.25,27,11,90,24,0.8284518828451883,0.7857142857142857,0.9,0.7892542264603011,0.734664222441798,0.8539883900300398,0.7407407407407408,0.6716417910447762,0.8141592920353983,0.032937804956945906,0.041099524748297526,0.03533245853232715,0.6434782608695652,0.7380952380952381,0.578125,0.551010016662461,0.6582090200421254,0.47734443590869186,0.43243243243243246,0.5581395348837209,0.35294117647058826,0.07582356823160373,0.07606030398506193,0.08263344928155077,6.34428877022476,3.960744879438715,4.06201920231798,4.710360920354193
logit1=>logit3=>svc,,,"(1, 0)",['poly'],,,3,"[1, 5, 4]",0.6977401129943503,0.7344632768361582,0.6666666666666666,0.026947435068275318,48,15,105,27,41.0,12.5,100.5,23.0,32,11,95,21,0.8142292490118577,0.762962962962963,0.9051724137931034,0.7895874368079796,0.7109360626602007,0.8895521890620544,0.7630522088353414,0.6643356643356644,0.8728813559322034,0.020668194069208796,0.03674132887390266,0.012227821415827397,0.5346534653465347,0.6764705882352942,0.4576271186440678,0.4621510077275009,0.6483061974789917,0.3622274996936973,0.42424242424242425,0.6176470588235294,0.3230769230769231,0.04296335287699839,0.021365930149031806,0.05572758686852796,5.916079783099616,1.6583123951777,3.840572873934304,2.449489742783178
logit2=>logit3=>svc=>logit2=>logit1=>logit1,,,"(2, 2)",['linear'],[],,1,"[3, 5, 4, 3, 1, 1]",0.634180790960452,0.655367231638418,0.6214689265536724,0.01405349487438725,39,30,86,39,38.25,26.5,78.5,33.75,37,22,71,27,0.728813559322034,0.688,0.78,0.7073389070203551,0.6718219373219374,0.7473066383214899,0.6794258373205742,0.6574074074074074,0.7029702970297029,0.018708293626301834,0.011264868908775033,0.03177853507562467,0.5547445255474452,0.6333333333333333,0.5131578947368421,0.5077307084282578,0.5586120401337793,0.46625766491327136,0.45762711864406785,0.5166666666666667,0.4090909090909091,0.03989896774435954,0.04726838577403522,0.040306844300530886,0.82915619758885,3.2015621187164243,5.315072906367325,4.968651728587948
logit1=>logit3,[],[],"(1, 0)",,,,1,"[1, 5]",0.6836158192090396,0.7175141242937854,0.6497175141242938,0.031201584794314313,42,23,95,32,35.5,20.5,90.75,30.25,28,18,85,28,0.7916666666666666,0.7723577235772358,0.8407079646017699,0.7638557659625462,0.7192951395557263,0.815663992357394,0.7327586206896552,0.6692913385826772,0.8050847457627118,0.026425027924078685,0.04228689814668619,0.014544078370725752,0.5614035087719298,0.64,0.5254237288135594,0.5201279581161536,0.5963756613756614,0.46346377534064476,0.4786324786324786,0.5714285714285714,0.4117647058823529,0.035505732018426044,0.027549668073650883,0.05009165277224844,5.722761571129799,1.8027756377319946,4.380353866983808,1.479019945774904
rf=>rf=>svc=>logit1=>logit3=>svc,,,"(1, 0)","['linear', 'rbf']",,"[50, 48]",1,"[6, 6, 4, 1, 5, 4]",0.67090395480226,0.6836158192090396,0.6610169491525424,0.008356044891383651,32,39,89,37,26.75,31.5,85.5,33.25,19,28,84,28,0.7500000000000001,0.8155339805825242,0.7606837606837606,0.7459050175312232,0.7633604906274112,0.7315259641482672,0.74235807860262,0.7355371900826446,0.6829268292682927,0.0031539248573436833,0.031043337016811594,0.029197570193010492,0.5692307692307692,0.5606060606060606,0.6481481481481481,0.5317160974801061,0.5143471393471393,0.5562994698327359,0.4827586206896552,0.47297297297297297,0.4666666666666667,0.031811109837354135,0.032198938516496474,0.06619018440897206,4.815340071064556,4.387482193696061,2.0615528128088303,3.344772040064913
logit1=>svc=>logit1=>logit3=>svc,[],[],"(2, 0)","['linear', 'poly']",,[],1,"[1, 4, 1, 5, 4]",0.6864406779661016,0.711864406779661,0.6610169491525424,0.022774739401973314,50,29,93,37,35.75,19.75,90.0,31.5,23,9,88,25,0.7792207792207793,0.7927927927927928,0.9117647058823529,0.764558359228859,0.7202372236888366,0.8231583932038086,0.7478991596638657,0.6503496503496503,0.7521367521367521,0.011997304263122066,0.05061484878227249,0.06016948853392582,0.5873015873015873,0.7352941176470589,0.6166666666666667,0.5285354144950136,0.6284017499333814,0.47544642857142855,0.45871559633027525,0.5384615384615384,0.3333333333333333,0.058424061270820594,0.08169537970873482,0.10378789553935241,9.60143218483576,7.5291101731877985,1.8708286933869707,5.123475382979799
logit3=>svc=>xgb=>svc=>logit1,,,"(1, 0)","['linear', 'rbf']",[55],,1,"[5, 4, 2, 4, 1]",0.6709039548022598,0.6779661016949152,0.6610169491525424,0.0073391983371562455,37,35,91,42,31.0,27.25,83.5,35.25,25,22,78,27,0.7551867219917012,0.7596153846153846,0.8053097345132744,0.7408608583618719,0.731038457281355,0.7542026772930359,0.7247706422018347,0.7107438016528925,0.6929824561403509,0.012653824496600038,0.021049012062912157,0.04783949477948205,0.5957446808510638,0.6071428571428571,0.6086956521739131,0.5441110791143796,0.5655111359612338,0.5316247196342305,0.4778761061946903,0.5205479452054794,0.421875,0.04263088375314653,0.032720408932223284,0.07844628349365888,5.0990195135927845,5.539629951540085,5.315072906367325,5.539629951540085
logit3=>mlp=>logit2=>mlp=>logit2,"[[15, 98], [140]]","['lbfgs', 'sgd']","(0, 2)",,,,2,"[5, 0, 3, 0, 3]",0.6694915254237288,0.6949152542372882,0.6214689265536724,0.02894618860440563,46,21,99,31,42.5,16.0,93.75,24.75,37,11,91,19,0.7857142857142856,0.7109375,0.9,0.7621995280553253,0.6883783988809351,0.8544331889228678,0.7309236947791165,0.6642335766423357,0.8125,0.01979963174243668,0.017475138576892018,0.03343552269327314,0.5299145299145299,0.6857142857142857,0.45588235294117646,0.45634262251909313,0.6085982469911042,0.3671794602631149,0.3619047619047619,0.475,0.2923076923076923,0.06036990447678227,0.07972694807768126,0.05826251022439726,3.3541019662496847,3.8078865529319543,3.2691742076555053,4.264680527307995
logit3=>rf=>mlp=>logit2,"[[46, 4]]",['sgd'],"(0, 1)",,[],[54],2,"[5, 6, 0, 3]",0.7076271186440678,0.7344632768361582,0.6666666666666666,0.02569690028059359,52,14,107,25,42.5,9.25,105.0,20.25,33,6,103,15,0.8171206225680935,0.7608695652173914,0.9469026548672567,0.8024503005351077,0.7134746915362686,0.9196656776670583,0.7773584905660378,0.6645161290322581,0.8823529411764706,0.01515720156445567,0.03566882900793319,0.02478290025919141,0.5154639175257731,0.75,0.43103448275862066,0.4364610011544663,0.69245337995338,0.3267832054272575,0.3370786516853933,0.6410256410256411,0.22388059701492538,0.06918715790134772,0.03901900296258388,0.07981669892041732,7.158910531638177,3.112474899497183,1.4142135623730951,3.960744879438715
